"Date (UTC)","Timestamp (UTC)","<300","300-349","350-399","400-449","450-499","500-549","550-599","600-649","650-699","700-749","750-799","800+"
"02-11-2025 13:00","1739278804","","","","","0.0005","0.0015","0.002","0.0055","0.0275","0.077","0.149","0.738"
"02-11-2025 14:00","1739282404","","","","","","0.002","0.0025","0.016","0.0255","0.0715","0.143","0.748"
"02-11-2025 15:00","1739286004","","","","","","0.0005","0.0025","0.0125","0.027","0.071","0.1455","0.7285"
"02-11-2025 16:00","1739289604","","","","","","0.0005","0.0025","0.0115","0.029","0.0885","0.187","0.683"
"02-11-2025 17:00","1739293204","","","","","","0.0005","0.0015","0.0105","0.037","0.079","0.1635","0.682"
"02-11-2025 18:00","1739296804","","","","","","0.0005","0.0025","0.0135","0.0415","0.0825","0.1845","0.647"
"02-11-2025 19:00","1739300404","","","","","","0.0005","0.003","0.008","0.0365","0.063","0.1545","0.7345"
"02-11-2025 20:00","1739304005","","","","","","0.0005","0.0005","0.0045","0.0225","0.0545","0.152","0.759"
"02-11-2025 21:00","1739307604","","","","","","0.0005","0.0005","0.0035","0.0055","0.0645","0.173","0.759"
"02-11-2025 22:00","1739311204","","","","","","0.0005","0.0005","0.0045","0.0115","0.0615","0.164","0.764"
"02-11-2025 23:00","1739314804","","","","","","0.0005","0.0005","0.0045","0.012","0.0635","0.166","0.7215"
"02-12-2025 00:00","1739318404","","","","","","","0.001","0.004","0.0125","0.0875","0.1895","0.7125"
"02-12-2025 01:00","1739322004","","","","","","","0.001","0.0045","0.0145","0.056","0.185","0.716"
"02-12-2025 02:00","1739325604","","","","","","","0.0015","0.0025","0.014","0.038","0.196","0.7465"
"02-12-2025 03:00","1739329204","","","","","","","0.0005","0.0015","0.016","0.046","0.169","0.782"
"02-12-2025 04:00","1739332804","","","","","","","0.0005","0.0015","0.0175","0.0425","0.1625","0.78"
"02-12-2025 05:00","1739336403","","","","","","","0.0005","0.0015","0.0095","0.0375","0.1445","0.8095"
"02-12-2025 06:00","1739340004","","","","","","","0.0005","0.0015","0.0045","0.037","0.1305","0.7915"
"02-12-2025 07:00","1739343604","","","","","","","0.0005","0.0005","0.0025","0.0245","0.109","0.8595"
"02-12-2025 08:00","1739347204","","","","","","","0.0005","0.0005","0.002","0.02","0.108","0.8555"
"02-12-2025 09:00","1739350804","","","","","","","","0.0005","0.0005","0.0095","0.12","0.828"
"02-12-2025 10:00","1739354404","","","","","","","","0.0005","0.0015","0.017","0.135","0.843"
"02-12-2025 11:00","1739358004","","","","","","","","0.0005","0.002","0.017","0.1295","0.833"
"02-12-2025 12:00","1739361604","","","","","","","","0.0005","0.002","0.0145","0.1185","0.8355"
"02-12-2025 13:00","1739365204","","","","","","","","0.0005","0.002","0.0205","0.134","0.8395"
"02-12-2025 14:00","1739368804","","","","","","","","0.003","0.003","0.027","0.1265","0.838"
"02-12-2025 15:00","1739372404","","","","","","","","0.0005","0.01","0.064","0.145","0.7885"
"02-12-2025 16:00","1739376004","","","","","","","","0.0005","0.0015","0.0075","0.112","0.859"
"02-12-2025 17:00","1739379604","","","","","","","","0.0005","0.0015","0.0105","0.094","0.88"
"02-12-2025 18:00","1739383205","","","","","","","","0.0005","0.0015","0.0105","0.1015","0.878"
"02-12-2025 19:00","1739386805","","","","","","","","0.0005","0.0015","0.009","0.0765","0.9135"
"02-12-2025 20:00","1739390404","","","","","","","","","0.001","0.0055","0.0765","0.92"
"02-12-2025 21:00","1739394004","","","","","","","","","0.0005","0.0065","0.0655","0.923"
"02-12-2025 22:00","1739397604","","","","","","","","","0.0005","0.01","0.075","0.904"
"02-12-2025 23:00","1739401204","","","","","","","","","0.0005","0.018","0.083","0.8905"
"02-13-2025 00:00","1739404804","","","","","","","","","0.0005","0.015","0.1025","0.8865"
"02-13-2025 01:00","1739408404","","","","","","","","","0.0005","0.0035","0.0795","0.9"
"02-13-2025 02:00","1739412004","","","","","","","","","0.0005","0.004","0.052","0.945"
"02-13-2025 03:00","1739415604","","","","","","","","","0.0005","0.0015","0.0415","0.947"
"02-13-2025 04:00","1739419204","","","","","","","","","0.0005","0.0025","0.03","0.964"
"02-13-2025 05:00","1739422804","","","","","","","","","","0.002","0.023","0.962"
"02-13-2025 06:00","1739426404","","","","","","","","","","0.001","0.015","0.9765"
"02-13-2025 07:00","1739430003","","","","","","","","","","0.0005","0.0065","0.9885"
"02-13-2025 08:00","1739433605","","","","","","","","","","0.0005","0.006","0.9925"
"02-13-2025 09:00","1739437204","","","","","","","","","","0.0005","0.008","0.9895"
"02-13-2025 10:00","1739440804","","","","","","","","","","0.0005","0.0005","0.9995"
"02-13-2025 11:00","1739444404","","","","","","","","","","","0.0005","0.9985"
"02-13-2025 12:00","1739448004","","","","","","","","","","","0.0005","0.999"
"02-13-2025 13:00","1739451604","","","","","","","","","","","0.0005","0.9985"
"02-13-2025 14:00","1739455204","","","","","","","","","","","0.0005","0.9985"
"02-13-2025 15:00","1739458804","","","","","","","","","","","0.0005","0.998"
"02-13-2025 16:00","1739462404","","","","","","","","","","","0.0005","0.9995"
"02-13-2025 17:00","1739466004","","","","","","","","","","","0.0005","0.9995"
"02-13-2025 18:00","1739469604","","","","","","","","","","","0.0005","0.9995"
"02-13-2025 19:00","1739473204","","","","","","","","","","","0.0005","0.9995"
