"Date (UTC)","Timestamp (UTC)","<500","500-549","550-599","600-649","650-699","700-749","750-799","800-849","850-899","900-949","950-999","1000+"
"03-02-2025 01:00","1740877205","0.19","0.145","0.14","0.135","0.135","0.095","0.085","0.045","0.023","0.013","0.0055","0.0075"
"03-02-2025 02:00","1740880804","0.165","0.155","0.14","0.12","0.13","0.11","0.075","0.045","0.0245","0.0145","0.006","0.0075"
"03-02-2025 03:00","1740884405","0.155","0.155","0.14","0.13","0.13","0.11","0.075","0.045","0.023","0.014","0.007","0.008"
"03-02-2025 04:00","1740888004","0.155","0.155","0.135","0.13","0.125","0.11","0.105","0.055","0.0245","0.0125","0.0065","0.0065"
"03-02-2025 05:00","1740891604","0.215","0.165","0.145","0.135","0.115","0.095","0.075","0.045","0.0225","0.011","0.0065","0.0075"
"03-02-2025 06:00","1740895204","0.175","0.165","0.155","0.135","0.115","0.085","0.065","0.045","0.023","0.0105","0.0065","0.006"
"03-02-2025 07:00","1740898805","0.175","0.155","0.16","0.135","0.125","0.1","0.09","0.045","0.019","0.0105","0.0065","0.0065"
"03-02-2025 08:00","1740902405","0.225","0.155","0.16","0.135","0.125","0.09","0.075","0.037","0.0165","0.0105","0.006","0.0055"
"03-02-2025 09:00","1740906004","0.215","0.185","0.165","0.135","0.11","0.075","0.06","0.0345","0.018","0.009","0.0055","0.0045"
"03-02-2025 10:00","1740909605","0.21","0.185","0.155","0.135","0.105","0.075","0.06","0.027","0.0165","0.0085","0.0045","0.0045"
"03-02-2025 11:00","1740913205","0.18","0.195","0.16","0.155","0.12","0.1","0.065","0.028","0.0175","0.0085","0.0035","0.0045"
"03-02-2025 12:00","1740916805","0.175","0.175","0.165","0.145","0.115","0.1","0.075","0.0375","0.029","0.008","0.0055","0.0045"
"03-02-2025 13:00","1740920405","0.17","0.165","0.165","0.145","0.12","0.085","0.075","0.0415","0.022","0.0105","0.0055","0.0045"
"03-02-2025 14:00","1740924005","0.2","0.175","0.155","0.135","0.115","0.085","0.075","0.044","0.017","0.0085","0.0035","0.0045"
"03-02-2025 15:00","1740927605","0.185","0.175","0.16","0.155","0.125","0.085","0.065","0.038","0.014","0.0065","0.004","0.0035"
"03-02-2025 16:00","1740931205","0.165","0.175","0.155","0.155","0.135","0.105","0.065","0.046","0.018","0.0105","0.004","0.0035"
"03-02-2025 17:00","1740934805","0.105","0.165","0.165","0.17","0.15","0.12","0.095","0.037","0.0265","0.0115","0.004","0.0035"
"03-02-2025 18:00","1740938405","0.105","0.135","0.165","0.155","0.155","0.135","0.085","0.0375","0.0185","0.0095","0.004","0.0035"
"03-02-2025 19:00","1740942005","0.085","0.135","0.155","0.16","0.17","0.115","0.085","0.038","0.0185","0.0085","0.004","0.0035"
"03-02-2025 20:00","1740945605","0.1","0.115","0.155","0.165","0.15","0.12","0.095","0.0385","0.0165","0.008","0.0035","0.003"
"03-02-2025 21:00","1740949205","0.105","0.11","0.155","0.185","0.165","0.12","0.105","0.042","0.016","0.0095","0.0035","0.003"
"03-02-2025 22:00","1740952805","0.085","0.105","0.145","0.185","0.15","0.115","0.095","0.0405","0.0155","0.0095","0.0045","0.0035"
"03-02-2025 23:00","1740956404","0.085","0.115","0.155","0.19","0.18","0.135","0.09","0.044","0.0175","0.0095","0.0045","0.0045"
"03-03-2025 00:00","1740960005","0.085","0.105","0.155","0.195","0.185","0.145","0.08","0.0405","0.0175","0.0105","0.007","0.0045"
"03-03-2025 01:00","1740963605","0.085","0.11","0.155","0.19","0.19","0.145","0.095","0.0405","0.0155","0.0085","0.008","0.0045"
"03-03-2025 02:00","1740967204","0.095","0.115","0.155","0.19","0.175","0.125","0.09","0.041","0.0145","0.0075","0.0065","0.004"
"03-03-2025 03:00","1740970805","0.105","0.125","0.155","0.195","0.17","0.105","0.085","0.04","0.0145","0.0075","0.0055","0.004"
"03-03-2025 04:00","1740974404","0.085","0.125","0.155","0.185","0.18","0.125","0.105","0.0415","0.016","0.0075","0.006","0.0045"
"03-03-2025 05:00","1740978005","0.075","0.105","0.145","0.195","0.175","0.145","0.105","0.0445","0.016","0.0075","0.0045","0.0035"
"03-03-2025 06:00","1740981604","0.1","0.105","0.16","0.195","0.185","0.135","0.105","0.0425","0.0145","0.0075","0.0045","0.0035"
"03-03-2025 07:00","1740985204","0.075","0.105","0.145","0.195","0.205","0.145","0.095","0.042","0.0155","0.0065","0.004","0.0035"
"03-03-2025 08:00","1740988805","0.045","0.075","0.135","0.185","0.21","0.185","0.095","0.0395","0.015","0.0055","0.004","0.0035"
"03-03-2025 09:00","1740992404","0.042","0.08","0.125","0.175","0.215","0.185","0.105","0.0425","0.0145","0.0065","0.0045","0.0035"
"03-03-2025 10:00","1740996004","0.0605","0.08","0.13","0.18","0.215","0.18","0.105","0.042","0.0145","0.0065","0.0045","0.0035"
"03-03-2025 11:00","1740999604","0.0525","0.08","0.15","0.18","0.215","0.15","0.11","0.042","0.013","0.0065","0.004","0.004"
"03-03-2025 12:00","1741003205","0.048","0.08","0.15","0.175","0.215","0.16","0.13","0.044","0.011","0.0065","0.004","0.004"
"03-03-2025 13:00","1741006804","0.0485","0.075","0.13","0.18","0.2","0.155","0.135","0.0485","0.013","0.007","0.0045","0.004"
"03-03-2025 14:00","1741010404","0.05","0.085","0.135","0.19","0.23","0.155","0.12","0.0465","0.0125","0.007","0.004","0.004"
"03-03-2025 15:00","1741014004","0.0505","0.095","0.135","0.2","0.205","0.16","0.12","0.038","0.013","0.0075","0.005","0.004"
"03-03-2025 16:00","1741017604","0.069","0.135","0.155","0.195","0.15","0.135","0.065","0.0305","0.0115","0.007","0.0045","0.004"
"03-03-2025 17:00","1741021204","0.1125","0.165","0.17","0.2","0.14","0.13","0.065","0.0305","0.011","0.0065","0.0045","0.004"
"03-03-2025 18:00","1741024804","0.0855","0.16","0.19","0.185","0.155","0.13","0.07","0.0345","0.0105","0.006","0.0035","0.004"
"03-03-2025 19:00","1741028404","0.0695","0.13","0.18","0.205","0.18","0.13","0.07","0.0235","0.0105","0.0065","0.0035","0.0045"
"03-03-2025 20:00","1741032004","0.0465","0.1","0.175","0.21","0.19","0.13","0.07","0.027","0.0085","0.0055","0.0035","0.0045"
"03-03-2025 21:00","1741035605","0.046","0.125","0.175","0.24","0.18","0.125","0.07","0.0265","0.0075","0.0055","0.004","0.0045"
"03-03-2025 22:00","1741039204","0.0355","0.14","0.19","0.22","0.205","0.115","0.055","0.0255","0.007","0.0055","0.004","0.0045"
"03-03-2025 23:00","1741042804","0.0425","0.125","0.2","0.205","0.2","0.13","0.045","0.0265","0.0085","0.0065","0.0045","0.0045"
"03-04-2025 00:00","1741046405","0.016","0.075","0.175","0.24","0.205","0.175","0.06","0.033","0.0085","0.0075","0.0045","0.0045"
"03-04-2025 01:00","1741050004","0.022","0.09","0.175","0.245","0.205","0.165","0.065","0.0335","0.0085","0.0075","0.0045","0.0045"
"03-04-2025 02:00","1741053605","0.031","0.085","0.185","0.245","0.195","0.16","0.065","0.0335","0.0085","0.0075","0.004","0.0045"
"03-04-2025 03:00","1741057205","0.0275","0.085","0.19","0.255","0.195","0.14","0.065","0.027","0.008","0.0075","0.0035","0.004"
"03-04-2025 04:00","1741060804","0.021","0.06","0.18","0.235","0.22","0.135","0.065","0.026","0.008","0.0065","0.0025","0.0035"
"03-04-2025 05:00","1741064405","0.0215","0.055","0.195","0.255","0.255","0.135","0.065","0.0215","0.0065","0.0065","0.0025","0.0035"
"03-04-2025 06:00","1741068005","0.02","0.055","0.185","0.265","0.255","0.12","0.055","0.0205","0.0065","0.006","0.0025","0.0025"
"03-04-2025 07:00","1741071605","0.0195","0.065","0.19","0.26","0.255","0.115","0.075","0.0205","0.0065","0.006","0.0025","0.003"
"03-04-2025 08:00","1741075204","0.0275","0.075","0.215","0.27","0.23","0.105","0.065","0.0195","0.0055","0.0055","0.0025","0.002"
"03-04-2025 09:00","1741078805","0.028","0.065","0.215","0.29","0.225","0.105","0.065","0.0195","0.0045","0.0045","0.003","0.0035"
"03-04-2025 10:00","1741082405","0.029","0.075","0.22","0.28","0.225","0.105","0.055","0.0165","0.004","0.0045","0.0035","0.0035"
"03-04-2025 11:00","1741086005","0.0335","0.075","0.205","0.305","0.23","0.105","0.055","0.016","0.0025","0.004","0.0035","0.0025"
"03-04-2025 12:00","1741089605","0.0285","0.075","0.205","0.285","0.22","0.11","0.045","0.0135","0.0025","0.0035","0.0035","0.0025"
"03-04-2025 13:00","1741093205","0.0315","0.08","0.24","0.295","0.225","0.105","0.04","0.012","0.0025","0.0025","0.0035","0.0025"
"03-04-2025 14:00","1741096805","0.022","0.08","0.24","0.3","0.21","0.105","0.0375","0.012","0.0025","0.003","0.003","0.0015"
"03-04-2025 15:00","1741100405","0.0185","0.065","0.205","0.32","0.225","0.105","0.044","0.0115","0.0025","0.0025","0.002","0.0015"
"03-04-2025 16:00","1741104005","0.0205","0.07","0.225","0.3","0.22","0.115","0.038","0.0115","0.004","0.003","0.002","0.002"
"03-04-2025 17:00","1741107605","0.0235","0.08","0.245","0.3","0.225","0.095","0.0375","0.011","0.004","0.0025","0.002","0.0015"
"03-04-2025 18:00","1741111205","0.036","0.08","0.235","0.31","0.225","0.085","0.0335","0.0105","0.004","0.003","0.0025","0.0015"
"03-04-2025 19:00","1741114805","0.0245","0.075","0.195","0.325","0.21","0.12","0.04","0.0085","0.003","0.003","0.0015","0.0015"
"03-04-2025 20:00","1741118405","0.0215","0.04","0.2","0.305","0.28","0.135","0.0415","0.005","0.0025","0.0025","0.0015","0.0015"
"03-04-2025 21:00","1741122005","0.01","0.045","0.145","0.33","0.285","0.135","0.0445","0.0105","0.0025","0.0025","0.0015","0.0015"
"03-04-2025 22:00","1741125605","0.0115","0.04","0.175","0.31","0.305","0.125","0.043","0.0075","0.0025","0.002","0.0015","0.0015"
"03-04-2025 23:00","1741129205","0.014","0.045","0.18","0.31","0.275","0.095","0.0345","0.0065","0.0025","0.002","0.0015","0.0015"
"03-05-2025 00:00","1741132804","0.0155","0.052","0.22","0.35","0.245","0.105","0.0245","0.006","0.002","0.003","0.002","0.0015"
"03-05-2025 01:00","1741136404","0.0145","0.0545","0.23","0.385","0.19","0.09","0.021","0.0065","0.002","0.003","0.002","0.0015"
"03-05-2025 02:00","1741140005","0.021","0.0755","0.215","0.38","0.165","0.075","0.0215","0.0065","0.0025","0.003","0.002","0.0015"
"03-05-2025 03:00","1741143605","0.022","0.085","0.225","0.365","0.185","0.085","0.0185","0.006","0.002","0.003","0.002","0.0015"
"03-05-2025 04:00","1741147205","0.0235","0.0835","0.21","0.37","0.185","0.08","0.0165","0.006","0.0025","0.003","0.0025","0.0015"
"03-05-2025 05:00","1741150805","0.04","0.0855","0.26","0.36","0.195","0.065","0.014","0.005","0.0025","0.003","0.0025","0.0015"
"03-05-2025 06:00","1741154405","0.0505","0.1135","0.295","0.315","0.165","0.045","0.0115","0.0035","0.0025","0.0025","0.0025","0.0015"
"03-05-2025 07:00","1741158005","0.019","0.078","0.26","0.325","0.19","0.055","0.009","0.0035","0.0025","0.0025","0.0025","0.0015"
"03-05-2025 08:00","1741161605","0.0145","0.0735","0.305","0.335","0.165","0.055","0.012","0.0035","0.002","0.0015","0.0025","0.0015"
"03-05-2025 09:00","1741165205","0.019","0.082","0.33","0.36","0.15","0.035","0.012","0.0015","0.002","0.0015","0.0015","0.0015"
"03-05-2025 10:00","1741168804","0.0175","0.107","0.32","0.375","0.155","0.0285","0.0095","0.0015","0.002","0.0015","0.0015","0.0015"
"03-05-2025 11:00","1741172405","0.022","0.113","0.32","0.37","0.155","0.024","0.01","0.0015","0.002","0.0015","0.0015","0.0015"
"03-05-2025 12:00","1741176004","0.025","0.1075","0.31","0.375","0.155","0.0365","0.009","0.0015","0.002","0.0015","0.0015","0.0015"
"03-05-2025 13:00","1741179604","0.025","0.1015","0.315","0.355","0.165","0.033","0.007","0.0015","0.002","0.0015","0.0015","0.0015"
"03-05-2025 14:00","1741183204","0.0245","0.098","0.32","0.37","0.16","0.0325","0.0055","0.0015","0.0015","0.0015","0.0015","0.0015"
"03-05-2025 15:00","1741186804","0.029","0.132","0.35","0.365","0.12","0.0245","0.007","0.0015","0.0015","0.0015","0.0015","0.0015"
"03-05-2025 16:00","1741190405","0.0315","0.1145","0.395","0.33","0.12","0.0145","0.0025","0.0015","0.0015","0.0015","0.0015","0.0015"
"03-05-2025 17:00","1741194005","0.0115","0.0585","0.365","0.35","0.15","0.038","0.0035","0.0015","0.0015","0.0015","0.0005","0.0015"
"03-05-2025 18:00","1741197604","0.0115","0.0995","0.435","0.295","0.105","0.0255","0.004","0.002","0.0035","0.0015","0.0005","0.0015"
"03-05-2025 19:00","1741201204","0.0125","0.1135","0.475","0.3","0.075","0.0105","0.0045","0.0025","0.0035","0.0015","0.0005","0.0015"
"03-05-2025 20:00","1741204805","0.0265","0.1425","0.425","0.28","0.06","0.01","0.0035","0.002","0.0025","0.0015","0.0005","0.0015"
"03-05-2025 21:00","1741208405","0.0205","0.15","0.44","0.285","0.06","0.01","0.0035","0.002","0.003","0.0015","0.0005","0.0015"
"03-05-2025 22:00","1741212005","0.0265","0.175","0.415","0.225","0.06","0.0085","0.0035","0.002","0.002","0.0015","0.0005","0.0015"
"03-05-2025 23:00","1741215605","0.012","0.168","0.48","0.245","0.055","0.004","0.0045","0.0015","0.0005","0.001","0.0005","0.0005"
"03-06-2025 00:00","1741219205","0.0305","0.225","0.46","0.195","0.05","0.0045","0.004","0.0015","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 01:00","1741222805","0.051","0.251","0.485","0.195","0.04","0.0035","0.0035","0.0015","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 02:00","1741226404","0.036","0.2575","0.445","0.19","0.034","0.0045","0.0035","0.001","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 03:00","1741230005","0.0525","0.3205","0.385","0.14","0.0225","0.0035","0.002","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 04:00","1741233605","0.083","0.3365","0.38","0.11","0.013","0.001","0.0015","0.001","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 05:00","1741237205","0.0825","0.3655","0.405","0.085","0.008","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 06:00","1741240804","0.107","0.4255","0.35","0.0355","0.0055","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 07:00","1741244404","0.01","0.226","0.505","0.1795","0.0415","0.007","0.0025","0.001","0.0015","0.0005","0.0005","0.0005"
"03-06-2025 08:00","1741248004","0.011","0.2295","0.52","0.1555","0.0335","0.009","0.003","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 09:00","1741251604","0.0075","0.206","0.55","0.14","0.0355","0.0045","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 10:00","1741255205","0.0075","0.2455","0.58","0.1425","0.017","0.0035","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 11:00","1741258805","0.0095","0.275","0.565","0.1465","0.0165","0.004","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 12:00","1741262405","0.008","0.256","0.555","0.153","0.015","0.0035","0.001","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 13:00","1741266005","0.013","0.268","0.545","0.1545","0.019","0.0035","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 14:00","1741269605","0.0045","0.1855","0.49","0.263","0.023","0.0045","0.001","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 15:00","1741273204","0.0005","0.0775","0.605","0.2855","0.049","0.0075","0.0015","0.002","0.0015","0.001","0.0005","0.0005"
"03-06-2025 16:00","1741276804","0.0005","0.0575","0.62","0.3125","0.022","0.004","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005"
"03-06-2025 17:00","1741280404","0.0005","0.119","0.63","0.239","0.0355","0.0035","0.001","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 18:00","1741284005","0.0005","0.093","0.69","0.1845","0.022","0.003","0.0005","0.001","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 19:00","1741287605","0.0005","0.143","0.685","0.154","0.02","0.0025","0.001","0.0015","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 20:00","1741291205","","0.1455","0.715","0.1145","0.02","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-06-2025 21:00","1741294805","","0.094","0.7","0.1405","0.0205","0.0025","0.0015","0.0015","0.0025","0.0005","0.0005","0.0005"
"03-06-2025 22:00","1741298404","","0.148","0.715","0.1335","0.0135","0.0015","0.0025","0.0015","0.0015","0.0005","0.0005","0.0005"
"03-06-2025 23:00","1741302005","","0.127","0.735","0.138","0.0125","0.001","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 00:00","1741305605","","0.1365","0.715","0.1325","0.008","0.001","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 01:00","1741309205","","0.225","0.66","0.0645","0.008","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 02:00","1741312805","","0.1755","0.735","0.059","0.005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 03:00","1741316405","","0.3315","0.62","0.055","0.003","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 04:00","1741320005","","0.3025","0.625","0.054","0.003","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 05:00","1741323605","","0.27","0.635","0.0625","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 06:00","1741327204","","0.141","0.78","0.073","0.003","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 07:00","1741330805","","0.107","0.87","0.0335","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 08:00","1741334404","","0.1735","0.815","0.0185","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 09:00","1741338005","","0.2","0.785","0.0175","0.001","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 10:00","1741341605","","0.098","0.865","0.011","0.001","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 11:00","1741345204","","0.0005","0.955","0.033","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 12:00","1741348804","","0.0005","0.9875","0.011","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 13:00","1741352405","","0.0005","0.9875","0.0095","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 14:00","1741356005","","0.0005","0.9965","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 15:00","1741359605","","0.0005","0.9975","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 16:00","1741363205","","0.0005","0.998","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 17:00","1741366805","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 18:00","1741370405","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 19:00","1741374005","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-07-2025 20:00","1741377604","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
