"Date (UTC)","Timestamp (UTC)","<300","300-324","325-349","350-374","375-399","400-424","425-449","450-474","475-499","500-524","525-549","550-574","575-599","600-624","625-649","650+"
"04-04-2025 11:00","1743764405","","","0.3745","0.5765","0.053","0.0075","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"04-04-2025 12:00","1743768007","","","0.3615","0.563","0.044","0.0075","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"04-04-2025 13:00","1743771605","","","0.439","0.553","0.0165","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"04-04-2025 14:00","1743775206","","","0.7445","0.2545","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"04-04-2025 15:00","1743778806","","","0.9545","0.0455","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"04-04-2025 16:00","1743782406","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"04-04-2025 17:00","1743786006","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"04-04-2025 18:00","1743789606","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"04-04-2025 19:00","1743793206","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"04-04-2025 20:00","1743796806","","","","0.0005","","","","","","","","","","","","0.0005"
