"Date (UTC)","Timestamp (UTC)","<450","450-474","475-499","500-524","525-549","550-574","575-599","600-624","625-649","650-674","675-699","700-724","725-749","750-774","775-799","800+"
"03-08-2025 22:00","1741471205","0.265","0.125","0.105","0.105","0.095","0.085","0.075","0.055","0.055","0.024","0.018","0.015","0.0115","0.007","0.0045","0.007"
"03-08-2025 23:00","1741474804","0.27","0.135","0.115","0.11","0.085","0.085","0.07","0.055","0.055","0.025","0.0165","0.0125","0.011","0.006","0.004","0.0065"
"03-09-2025 00:00","1741478405","0.26","0.135","0.12","0.12","0.085","0.09","0.065","0.05","0.05","0.0265","0.0155","0.013","0.0135","0.007","0.011","0.0085"
"03-09-2025 01:00","1741482004","0.255","0.14","0.115","0.115","0.09","0.09","0.065","0.05","0.05","0.0215","0.0175","0.0125","0.011","0.005","0.0035","0.007"
"03-09-2025 03:00","1741485604","0.26","0.135","0.115","0.115","0.09","0.09","0.055","0.055","0.055","0.0215","0.0185","0.012","0.0085","0.005","0.005","0.006"
"03-09-2025 03:00","1741489205","0.345","0.125","0.1","0.095","0.09","0.07","0.065","0.05","0.045","0.021","0.017","0.011","0.007","0.005","0.005","0.006"
"03-09-2025 04:00","1741492804","0.29","0.125","0.1","0.09","0.085","0.065","0.065","0.05","0.045","0.027","0.0145","0.01","0.0075","0.005","0.005","0.0065"
"03-09-2025 05:00","1741496404","0.2","0.135","0.105","0.1","0.095","0.09","0.075","0.075","0.055","0.0305","0.026","0.0155","0.013","0.0115","0.006","0.0075"
"03-09-2025 06:00","1741500004","0.205","0.135","0.105","0.095","0.105","0.085","0.075","0.075","0.045","0.031","0.0215","0.017","0.011","0.012","0.009","0.0105"
"03-09-2025 07:00","1741503604","0.24","0.135","0.115","0.095","0.105","0.085","0.075","0.065","0.045","0.024","0.0185","0.0125","0.0085","0.007","0.0075","0.0085"
"03-09-2025 08:00","1741507204","0.275","0.135","0.105","0.11","0.095","0.075","0.065","0.055","0.035","0.0205","0.0145","0.011","0.007","0.006","0.0065","0.006"
"03-09-2025 09:00","1741510804","0.25","0.135","0.12","0.11","0.095","0.09","0.065","0.055","0.0345","0.0245","0.0145","0.0105","0.0075","0.0065","0.0055","0.0095"
"03-09-2025 10:00","1741514404","0.25","0.135","0.115","0.105","0.095","0.095","0.065","0.055","0.0315","0.0225","0.0145","0.011","0.008","0.0065","0.0055","0.0075"
"03-09-2025 11:00","1741518004","0.23","0.14","0.115","0.11","0.1","0.095","0.065","0.055","0.0325","0.023","0.017","0.011","0.011","0.0065","0.0055","0.007"
"03-09-2025 12:00","1741521605","0.225","0.14","0.125","0.115","0.095","0.095","0.065","0.055","0.0315","0.023","0.014","0.011","0.0095","0.007","0.0065","0.0075"
"03-09-2025 13:00","1741525205","0.23","0.15","0.125","0.115","0.095","0.095","0.065","0.055","0.0315","0.023","0.0125","0.0075","0.008","0.0065","0.006","0.0065"
"03-09-2025 14:00","1741528804","0.24","0.14","0.125","0.125","0.095","0.095","0.065","0.055","0.032","0.0215","0.0115","0.0075","0.0065","0.0065","0.0055","0.0065"
"03-09-2025 15:00","1741532404","0.2","0.135","0.125","0.13","0.11","0.095","0.065","0.055","0.0375","0.022","0.012","0.0105","0.007","0.0065","0.0055","0.007"
"03-09-2025 16:00","1741536004","0.165","0.11","0.115","0.125","0.105","0.105","0.085","0.075","0.048","0.0335","0.0205","0.014","0.0095","0.0075","0.0075","0.0085"
"03-09-2025 17:00","1741539604","0.145","0.105","0.11","0.115","0.105","0.105","0.09","0.075","0.046","0.0305","0.023","0.014","0.0095","0.0075","0.0075","0.0085"
"03-09-2025 18:00","1741543204","0.11","0.12","0.115","0.13","0.115","0.115","0.1","0.075","0.048","0.0305","0.019","0.014","0.0095","0.009","0.007","0.0095"
"03-09-2025 19:00","1741546804","0.125","0.115","0.115","0.135","0.125","0.115","0.105","0.075","0.0375","0.0285","0.018","0.0145","0.012","0.009","0.007","0.009"
"03-09-2025 20:00","1741550405","0.11","0.11","0.13","0.14","0.13","0.12","0.1","0.075","0.045","0.026","0.0175","0.014","0.0115","0.0085","0.007","0.0085"
"03-09-2025 21:00","1741554004","0.115","0.105","0.13","0.13","0.13","0.115","0.085","0.085","0.056","0.0255","0.017","0.012","0.0085","0.0065","0.0065","0.0045"
"03-09-2025 22:00","1741557605","0.105","0.095","0.12","0.13","0.13","0.115","0.095","0.085","0.0435","0.029","0.0225","0.015","0.009","0.0055","0.0055","0.006"
"03-09-2025 23:00","1741561204","0.115","0.1","0.11","0.13","0.13","0.115","0.09","0.085","0.0395","0.026","0.0165","0.0135","0.01","0.0065","0.0055","0.0065"
"03-10-2025 00:00","1741564804","0.12","0.105","0.115","0.145","0.135","0.115","0.09","0.085","0.0455","0.026","0.02","0.0135","0.01","0.0055","0.0055","0.006"
"03-10-2025 01:00","1741568405","0.115","0.105","0.115","0.145","0.135","0.115","0.11","0.085","0.0385","0.026","0.015","0.0105","0.01","0.006","0.0055","0.0065"
"03-10-2025 02:00","1741572004","0.135","0.1","0.115","0.135","0.125","0.115","0.105","0.085","0.0425","0.0245","0.012","0.0095","0.008","0.006","0.0055","0.0065"
"03-10-2025 03:00","1741575605","0.135","0.105","0.115","0.135","0.13","0.105","0.1","0.075","0.042","0.0255","0.014","0.0095","0.008","0.0055","0.005","0.0065"
"03-10-2025 04:00","1741579204","0.14","0.105","0.115","0.135","0.135","0.11","0.1","0.07","0.0395","0.025","0.011","0.0105","0.007","0.0055","0.005","0.0065"
"03-10-2025 05:00","1741582804","0.195","0.12","0.115","0.125","0.125","0.105","0.085","0.055","0.0455","0.0225","0.0105","0.01","0.0065","0.0045","0.0035","0.0055"
"03-10-2025 06:00","1741586404","0.19","0.15","0.125","0.13","0.12","0.105","0.09","0.055","0.0375","0.022","0.0125","0.007","0.007","0.0035","0.004","0.0045"
"03-10-2025 07:00","1741590005","0.205","0.16","0.13","0.125","0.11","0.1","0.075","0.055","0.036","0.0205","0.0135","0.0075","0.0055","0.004","0.004","0.005"
"03-10-2025 08:00","1741593604","0.21","0.155","0.125","0.125","0.115","0.1","0.085","0.045","0.031","0.0205","0.011","0.0075","0.005","0.004","0.0035","0.0055"
"03-10-2025 09:00","1741597205","0.185","0.165","0.165","0.125","0.11","0.095","0.065","0.045","0.0325","0.02","0.009","0.007","0.006","0.003","0.004","0.0045"
"03-10-2025 10:00","1741600804","0.185","0.165","0.16","0.125","0.115","0.095","0.07","0.045","0.033","0.018","0.0095","0.0075","0.0055","0.0035","0.0025","0.005"
"03-10-2025 11:00","1741604405","0.185","0.16","0.155","0.135","0.13","0.1","0.075","0.045","0.029","0.019","0.01","0.0065","0.0045","0.0035","0.0025","0.0035"
"03-10-2025 12:00","1741608005","0.195","0.14","0.155","0.135","0.115","0.1","0.08","0.0365","0.0345","0.02","0.0115","0.006","0.0045","0.003","0.0025","0.004"
"03-10-2025 13:00","1741611605","0.155","0.145","0.145","0.13","0.125","0.105","0.09","0.055","0.033","0.0215","0.0115","0.008","0.0055","0.0035","0.004","0.004"
"03-10-2025 14:00","1741615205","0.165","0.115","0.145","0.135","0.125","0.115","0.085","0.048","0.0365","0.026","0.0135","0.0095","0.007","0.0055","0.0045","0.0055"
"03-10-2025 15:00","1741618805","0.15","0.125","0.15","0.165","0.125","0.095","0.075","0.053","0.0375","0.027","0.0125","0.0105","0.0065","0.005","0.0045","0.003"
"03-10-2025 16:00","1741622405","0.16","0.125","0.13","0.165","0.135","0.115","0.075","0.0485","0.034","0.0175","0.0105","0.008","0.006","0.0035","0.0035","0.0025"
"03-10-2025 17:00","1741626005","0.165","0.135","0.145","0.145","0.135","0.11","0.07","0.047","0.0315","0.018","0.0095","0.009","0.0065","0.004","0.003","0.0025"
"03-10-2025 18:00","1741629605","0.16","0.135","0.135","0.14","0.145","0.12","0.085","0.047","0.0295","0.018","0.0105","0.009","0.0055","0.004","0.004","0.0045"
"03-10-2025 19:00","1741633205","0.16","0.125","0.135","0.14","0.13","0.105","0.085","0.046","0.0285","0.018","0.0095","0.0085","0.006","0.0045","0.004","0.003"
"03-10-2025 20:00","1741636805","0.18","0.14","0.155","0.145","0.125","0.1","0.08","0.0465","0.0275","0.016","0.0085","0.008","0.0055","0.004","0.0035","0.0045"
"03-10-2025 21:00","1741640405","0.165","0.14","0.155","0.145","0.125","0.105","0.075","0.048","0.028","0.014","0.0105","0.0095","0.0055","0.0045","0.0035","0.0045"
"03-10-2025 22:00","1741644005","0.15","0.105","0.185","0.175","0.13","0.115","0.07","0.0425","0.026","0.014","0.009","0.0065","0.006","0.0045","0.0035","0.004"
"03-10-2025 23:00","1741647605","0.145","0.145","0.185","0.16","0.12","0.115","0.055","0.039","0.0245","0.013","0.0085","0.0055","0.0035","0.0025","0.003","0.004"
"03-11-2025 00:00","1741651205","0.165","0.145","0.185","0.165","0.115","0.085","0.055","0.037","0.0245","0.011","0.0075","0.0055","0.0035","0.0025","0.0025","0.0035"
"03-11-2025 01:00","1741654805","0.18","0.145","0.19","0.17","0.115","0.08","0.055","0.037","0.0245","0.0115","0.0085","0.0055","0.0035","0.0025","0.0025","0.0035"
"03-11-2025 02:00","1741658405","0.18","0.15","0.18","0.16","0.115","0.085","0.055","0.037","0.023","0.0115","0.0075","0.0055","0.0035","0.003","0.003","0.0035"
"03-11-2025 03:00","1741662005","0.175","0.15","0.19","0.16","0.115","0.085","0.06","0.037","0.0215","0.01","0.0085","0.0055","0.0035","0.003","0.003","0.004"
"03-11-2025 04:00","1741665605","0.165","0.155","0.195","0.165","0.115","0.085","0.06","0.036","0.0215","0.008","0.008","0.0065","0.0035","0.0035","0.0035","0.0035"
"03-11-2025 05:00","1741669205","0.135","0.13","0.185","0.165","0.15","0.085","0.07","0.038","0.0265","0.015","0.009","0.0075","0.0045","0.0035","0.0035","0.0035"
"03-11-2025 06:00","1741672805","0.135","0.115","0.175","0.155","0.165","0.105","0.075","0.038","0.0255","0.0125","0.009","0.0075","0.0045","0.0035","0.0035","0.0035"
"03-11-2025 07:00","1741676405","0.13","0.135","0.16","0.175","0.16","0.1","0.085","0.043","0.025","0.0085","0.008","0.0065","0.0045","0.0035","0.003","0.0035"
"03-11-2025 08:00","1741680005","0.145","0.135","0.17","0.18","0.15","0.09","0.08","0.0405","0.0245","0.0085","0.007","0.006","0.0045","0.003","0.003","0.0035"
"03-11-2025 09:00","1741683605","0.135","0.14","0.155","0.175","0.145","0.115","0.075","0.041","0.0235","0.0085","0.0065","0.005","0.0035","0.003","0.0025","0.0025"
"03-11-2025 10:00","1741687205","0.105","0.105","0.145","0.18","0.16","0.125","0.08","0.046","0.0235","0.0115","0.009","0.0055","0.0035","0.003","0.0025","0.0025"
"03-11-2025 11:00","1741690805","0.125","0.1","0.155","0.185","0.18","0.085","0.075","0.0495","0.025","0.012","0.0105","0.0055","0.004","0.003","0.0025","0.0025"
"03-11-2025 12:00","1741694405","0.13","0.1","0.16","0.185","0.185","0.1","0.08","0.0485","0.0245","0.0105","0.0095","0.0055","0.0035","0.003","0.0025","0.0025"
"03-11-2025 13:00","1741698005","0.105","0.105","0.165","0.185","0.185","0.105","0.075","0.053","0.026","0.011","0.009","0.006","0.004","0.003","0.0025","0.0025"
"03-11-2025 14:00","1741701605","0.115","0.095","0.155","0.185","0.165","0.105","0.085","0.0515","0.0255","0.009","0.0075","0.0045","0.004","0.0025","0.0025","0.0025"
"03-11-2025 15:00","1741705205","0.125","0.1","0.165","0.175","0.17","0.105","0.075","0.0435","0.0245","0.0085","0.007","0.0045","0.004","0.0025","0.0025","0.0025"
"03-11-2025 16:00","1741708805","0.135","0.115","0.185","0.195","0.155","0.105","0.065","0.0345","0.0215","0.008","0.007","0.0045","0.004","0.0025","0.0025","0.0025"
"03-11-2025 17:00","1741712405","0.145","0.14","0.225","0.155","0.115","0.07","0.06","0.0345","0.0185","0.006","0.0045","0.004","0.0035","0.0025","0.0025","0.0025"
"03-11-2025 18:00","1741716005","0.155","0.145","0.205","0.16","0.11","0.075","0.055","0.032","0.0145","0.005","0.0035","0.0035","0.003","0.002","0.002","0.0025"
"03-11-2025 19:00","1741719604","0.2","0.14","0.215","0.175","0.115","0.075","0.055","0.0315","0.0155","0.005","0.0025","0.0025","0.0025","0.002","0.002","0.0025"
"03-11-2025 20:00","1741723205","0.195","0.155","0.205","0.155","0.115","0.075","0.055","0.031","0.013","0.0035","0.0025","0.0025","0.0025","0.0015","0.0015","0.002"
"03-11-2025 21:00","1741726805","0.185","0.185","0.21","0.15","0.095","0.07","0.055","0.0265","0.013","0.0035","0.0025","0.0025","0.0025","0.0015","0.0015","0.0025"
"03-11-2025 22:00","1741730405","0.185","0.175","0.19","0.16","0.11","0.075","0.055","0.0265","0.013","0.0025","0.0025","0.0025","0.0025","0.0015","0.0015","0.002"
"03-11-2025 23:00","1741734005","0.145","0.165","0.19","0.19","0.12","0.085","0.055","0.031","0.0155","0.004","0.0065","0.0025","0.0025","0.0015","0.0015","0.002"
"03-12-2025 00:00","1741737605","0.14","0.13","0.19","0.2","0.125","0.085","0.065","0.0315","0.016","0.0075","0.007","0.0025","0.0025","0.0015","0.0015","0.002"
"03-12-2025 01:00","1741741205","0.125","0.125","0.215","0.205","0.14","0.095","0.065","0.0315","0.0175","0.006","0.007","0.0035","0.0025","0.0015","0.0015","0.0015"
"03-12-2025 02:00","1741744805","0.11","0.11","0.21","0.22","0.145","0.105","0.065","0.032","0.0185","0.006","0.007","0.0035","0.0025","0.0015","0.0015","0.002"
"03-12-2025 03:00","1741748405","0.11","0.105","0.225","0.22","0.145","0.11","0.065","0.0325","0.0165","0.0035","0.006","0.0015","0.002","0.0015","0.0015","0.0015"
"03-12-2025 04:00","1741752005","0.13","0.1","0.22","0.215","0.15","0.085","0.065","0.0295","0.0105","0.0035","0.006","0.0015","0.0025","0.0015","0.0015","0.0015"
"03-12-2025 05:00","1741755605","0.09","0.11","0.225","0.23","0.16","0.095","0.065","0.028","0.008","0.0025","0.003","0.0015","0.0015","0.0005","0.0005","0.0005"
"03-12-2025 06:00","1741759204","0.07","0.09","0.17","0.245","0.165","0.125","0.08","0.047","0.022","0.0135","0.005","0.0015","0.0015","0.0025","0.0005","0.0005"
"03-12-2025 07:00","1741762805","0.06","0.09","0.165","0.23","0.155","0.125","0.075","0.038","0.0175","0.013","0.005","0.0015","0.0015","0.002","0.0005","0.0005"
"03-12-2025 08:00","1741766405","0.065","0.08","0.13","0.275","0.185","0.14","0.075","0.0425","0.019","0.019","0.0045","0.0015","0.0015","0.001","0.0005","0.0005"
"03-12-2025 09:00","1741770005","0.055","0.085","0.155","0.245","0.185","0.135","0.075","0.043","0.0245","0.0145","0.003","0.0015","0.0015","0.0015","0.0005","0.0005"
"03-12-2025 10:00","1741773606","0.055","0.085","0.145","0.245","0.185","0.12","0.075","0.0385","0.0215","0.0125","0.0025","0.0015","0.0015","0.0015","0.0005","0.0005"
"03-12-2025 11:00","1741777204","0.055","0.075","0.15","0.28","0.21","0.125","0.08","0.038","0.022","0.0065","0.004","0.0015","0.0005","0.0005","0.0005","0.0005"
"03-12-2025 12:00","1741780805","0.05","0.075","0.16","0.295","0.195","0.125","0.08","0.0295","0.0185","0.003","0.0035","0.0015","0.0005","0.0005","0.0005","0.0005"
"03-12-2025 13:00","1741784404","0.055","0.08","0.165","0.265","0.2","0.135","0.075","0.0255","0.011","0.0025","0.003","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-12-2025 14:00","1741788005","0.035","0.075","0.145","0.265","0.215","0.11","0.07","0.0245","0.011","0.0045","0.003","0.0005","0.0015","0.0005","0.0005","0.0005"
"03-12-2025 15:00","1741791605","0.0455","0.075","0.165","0.28","0.18","0.095","0.055","0.019","0.0105","0.006","0.003","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-12-2025 16:00","1741795205","0.0515","0.08","0.205","0.285","0.155","0.085","0.045","0.014","0.006","0.003","0.0025","0.0015","0.001","0.0005","0.0005","0.0005"
"03-12-2025 17:00","1741798805","0.0335","0.095","0.19","0.285","0.205","0.13","0.08","0.0145","0.005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-12-2025 18:00","1741802405","0.035","0.075","0.205","0.325","0.23","0.09","0.045","0.012","0.008","0.002","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-12-2025 19:00","1741806005","0.0415","0.1","0.205","0.325","0.21","0.09","0.036","0.0115","0.006","0.002","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-12-2025 20:00","1741809605","0.046","0.09","0.185","0.345","0.235","0.085","0.0375","0.01","0.0075","0.0025","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-12-2025 21:00","1741813205","0.04","0.07","0.155","0.35","0.21","0.1","0.0365","0.0105","0.0075","0.0025","0.003","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-12-2025 22:00","1741816805","0.039","0.1","0.205","0.36","0.19","0.085","0.035","0.011","0.006","0.0025","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-12-2025 23:00","1741820405","0.048","0.09","0.165","0.365","0.2","0.08","0.031","0.006","0.0035","0.004","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 00:00","1741824006","0.024","0.07","0.175","0.37","0.21","0.09","0.029","0.0045","0.003","0.004","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 01:00","1741827605","0.0235","0.08","0.18","0.37","0.21","0.085","0.0325","0.0055","0.002","0.003","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 02:00","1741831205","0.0115","0.065","0.18","0.375","0.215","0.105","0.038","0.0045","0.0015","0.003","0.0005","0.0005","0.001","0.001","0.0005","0.0005"
"03-13-2025 03:00","1741834806","0.011","0.065","0.19","0.355","0.245","0.09","0.0305","0.005","0.0015","0.0025","0.0005","0.0005","0.001","0.0005","0.0005","0.0005"
"03-13-2025 04:00","1741838405","0.009","0.075","0.225","0.36","0.23","0.08","0.0255","0.003","0.001","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 05:00","1741842005","0.022","0.115","0.26","0.345","0.14","0.06","0.0245","0.0025","0.001","0.002","0.001","0.0005","0.0005","0.0005","0.0005","0.001"
"03-13-2025 06:00","1741845605","0.018","0.105","0.325","0.345","0.14","0.06","0.018","0.005","0.001","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 07:00","1741849204","0.0025","0.0135","0.13","0.38","0.24","0.16","0.076","0.0175","0.003","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 08:00","1741852805","0.0025","0.016","0.1","0.34","0.31","0.17","0.056","0.015","0.0045","0.001","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 09:00","1741856405","0.0025","0.0165","0.085","0.305","0.315","0.155","0.057","0.016","0.0025","0.001","0.001","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 10:00","1741860004","0.0015","0.017","0.085","0.33","0.31","0.145","0.0565","0.0105","0.002","0.0005","0.0005","0.0005","0.001","0.0005","0.001","0.0005"
"03-13-2025 11:00","1741863605","0.0005","0.0125","0.105","0.35","0.34","0.15","0.051","0.0095","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 12:00","1741867205","0.0015","0.015","0.115","0.385","0.285","0.145","0.0565","0.0075","0.002","0.0025","0.002","0.0005","0.001","0.0005","0.0005","0.0005"
"03-13-2025 13:00","1741870806","0.001","0.008","0.085","0.325","0.355","0.18","0.0565","0.008","0.0025","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 14:00","1741874404","0.0005","0.002","0.045","0.215","0.415","0.265","0.0555","0.013","0.0105","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 15:00","1741878004","0.0005","0.0035","0.0415","0.275","0.365","0.235","0.062","0.01","0.006","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 16:00","1741881605","0.0005","0.0025","0.045","0.295","0.35","0.245","0.063","0.007","0.0065","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 17:00","1741885205","0.0005","0.0025","0.0365","0.36","0.36","0.19","0.0545","0.0065","0.007","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 18:00","1741888805","","0.0025","0.036","0.37","0.395","0.165","0.05","0.005","0.0055","0.001","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 19:00","1741892405","","0.002","0.045","0.35","0.42","0.145","0.0485","0.004","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 20:00","1741896004","","0.0025","0.0535","0.355","0.425","0.14","0.0455","0.0045","0.003","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 21:00","1741899605","","0.0015","0.0655","0.37","0.43","0.12","0.035","0.004","0.0025","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 22:00","1741903205","","0.002","0.079","0.41","0.415","0.065","0.0105","0.0025","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-13-2025 23:00","1741906805","","0.003","0.0705","0.41","0.38","0.085","0.016","0.002","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 00:00","1741910405","","0.0015","0.0895","0.54","0.27","0.065","0.013","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 01:00","1741914004","","0.001","0.0975","0.56","0.28","0.05","0.011","0.0015","0.0015","0.001","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 02:00","1741917605","","0.0035","0.1365","0.605","0.23","0.0285","0.0045","0.0015","0.0015","0.001","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 03:00","1741921204","","0.005","0.189","0.545","0.19","0.018","0.0025","0.0015","0.001","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 04:00","1741924805","","0.0005","0.1405","0.545","0.3","0.0445","0.011","0.002","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015"
"03-14-2025 05:00","1741928404","","0.0005","0.0335","0.435","0.405","0.0815","0.0175","0.003","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"03-14-2025 06:00","1741932005","","0.0005","0.016","0.525","0.375","0.063","0.005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
