"Date (UTC)","Timestamp (UTC)","<500","500-549","550-599","600-649","650-699","700-749","750-799","800-849","850-899","900-949","950-999","1000+"
"02-16-2025 07:00","1739689204","0.405","0.165","0.11","0.115","0.08","0.037","0.032","0.0245","0.014","0.005","0.0045","0.004"
"02-16-2025 08:00","1739692805","0.515","0.155","0.115","0.08","0.07","0.0315","0.022","0.0165","0.0115","0.005","0.004","0.0035"
"02-16-2025 09:00","1739696404","0.435","0.2","0.105","0.065","0.05","0.035","0.022","0.0205","0.011","0.004","0.004","0.003"
"02-16-2025 10:00","1739700004","0.52","0.2","0.11","0.07","0.055","0.032","0.019","0.016","0.009","0.0035","0.004","0.0025"
"02-16-2025 11:00","1739703604","0.555","0.17","0.115","0.07","0.05","0.0315","0.015","0.0135","0.0075","0.003","0.0035","0.0025"
"02-16-2025 12:00","1739707205","0.54","0.155","0.11","0.08","0.05","0.0395","0.015","0.014","0.008","0.004","0.0035","0.003"
"02-16-2025 13:00","1739710804","0.505","0.17","0.115","0.09","0.055","0.0365","0.028","0.014","0.0085","0.004","0.0035","0.0035"
"02-16-2025 14:00","1739714404","0.485","0.175","0.125","0.09","0.065","0.0425","0.0255","0.0125","0.0095","0.006","0.0035","0.0025"
"02-16-2025 15:00","1739718004","0.475","0.185","0.115","0.1","0.07","0.0405","0.024","0.013","0.0075","0.006","0.0035","0.0025"
"02-16-2025 16:00","1739721605","0.475","0.2","0.115","0.095","0.055","0.0365","0.019","0.0125","0.0065","0.005","0.0035","0.0025"
"02-16-2025 17:00","1739725205","0.465","0.205","0.115","0.1","0.06","0.037","0.0185","0.0135","0.008","0.004","0.0025","0.002"
"02-16-2025 18:00","1739728804","0.475","0.185","0.12","0.095","0.075","0.0365","0.0185","0.0135","0.0065","0.0035","0.0025","0.002"
"02-16-2025 19:00","1739732405","0.51","0.18","0.115","0.09","0.055","0.0345","0.0185","0.014","0.0085","0.0035","0.0025","0.002"
"02-16-2025 20:00","1739736004","0.515","0.18","0.12","0.09","0.06","0.0345","0.0185","0.012","0.005","0.0025","0.003","0.0015"
"02-16-2025 21:00","1739739604","0.51","0.19","0.12","0.085","0.06","0.035","0.0185","0.012","0.0035","0.0025","0.003","0.0025"
"02-16-2025 22:00","1739743204","0.48","0.19","0.115","0.095","0.065","0.025","0.0185","0.0075","0.0055","0.0025","0.003","0.0025"
"02-16-2025 23:00","1739746804","0.445","0.2","0.13","0.105","0.07","0.031","0.019","0.0095","0.005","0.004","0.003","0.0035"
"02-17-2025 00:00","1739750404","0.455","0.205","0.135","0.095","0.075","0.0245","0.018","0.007","0.005","0.0035","0.0035","0.0025"
"02-17-2025 01:00","1739754004","0.485","0.205","0.125","0.085","0.065","0.024","0.019","0.007","0.005","0.0035","0.003","0.0025"
"02-17-2025 02:00","1739757604","0.485","0.205","0.125","0.085","0.065","0.022","0.019","0.0075","0.005","0.004","0.003","0.0025"
"02-17-2025 03:00","1739761204","0.415","0.205","0.135","0.12","0.08","0.0305","0.019","0.008","0.005","0.004","0.0035","0.0035"
"02-17-2025 04:00","1739764804","0.43","0.195","0.135","0.105","0.065","0.0305","0.0185","0.008","0.005","0.004","0.003","0.004"
"02-17-2025 05:00","1739768404","0.415","0.195","0.135","0.105","0.065","0.0275","0.019","0.01","0.005","0.0035","0.0025","0.003"
"02-17-2025 06:00","1739772005","0.375","0.21","0.165","0.12","0.08","0.044","0.026","0.0105","0.005","0.0035","0.0035","0.003"
"02-17-2025 07:00","1739775605","0.38","0.185","0.165","0.11","0.08","0.038","0.0255","0.011","0.004","0.0015","0.0015","0.0025"
"02-17-2025 08:00","1739779204","0.28","0.21","0.165","0.135","0.1","0.049","0.034","0.019","0.0105","0.002","0.002","0.003"
"02-17-2025 09:00","1739782804","0.255","0.21","0.175","0.145","0.12","0.052","0.046","0.018","0.0095","0.0035","0.0035","0.004"
"02-17-2025 10:00","1739786404","0.24","0.205","0.17","0.14","0.115","0.0655","0.046","0.017","0.0115","0.0045","0.003","0.003"
"02-17-2025 11:00","1739790004","0.225","0.205","0.16","0.155","0.115","0.078","0.053","0.024","0.01","0.0045","0.003","0.003"
"02-17-2025 12:00","1739793604","0.265","0.205","0.17","0.145","0.1","0.0655","0.045","0.0185","0.014","0.0055","0.0035","0.004"
"02-17-2025 13:00","1739797205","0.285","0.205","0.165","0.145","0.085","0.062","0.0425","0.0185","0.0105","0.005","0.003","0.003"
"02-17-2025 14:00","1739800804","0.285","0.205","0.155","0.155","0.085","0.0575","0.0395","0.0195","0.0105","0.005","0.003","0.003"
"02-17-2025 15:00","1739804404","0.175","0.24","0.17","0.17","0.125","0.0795","0.0615","0.0255","0.011","0.004","0.0025","0.0035"
"02-17-2025 16:00","1739808004","0.185","0.225","0.185","0.175","0.115","0.0655","0.0445","0.02","0.0065","0.0035","0.0025","0.003"
"02-17-2025 17:00","1739811604","0.19","0.235","0.185","0.165","0.11","0.066","0.0395","0.018","0.008","0.0045","0.002","0.0025"
"02-17-2025 18:00","1739815204","0.15","0.195","0.18","0.185","0.12","0.076","0.046","0.0365","0.022","0.0115","0.007","0.007"
"02-17-2025 19:00","1739818804","0.145","0.175","0.195","0.18","0.13","0.103","0.048","0.035","0.0235","0.0075","0.0045","0.0045"
"02-17-2025 20:00","1739822404","0.145","0.175","0.155","0.195","0.125","0.0965","0.063","0.0345","0.0235","0.013","0.009","0.0095"
"02-17-2025 21:00","1739826005","0.17","0.18","0.165","0.18","0.15","0.0825","0.0605","0.028","0.0205","0.0125","0.0055","0.0065"
"02-17-2025 22:00","1739829605","0.115","0.165","0.195","0.175","0.165","0.084","0.0545","0.0305","0.0155","0.005","0.004","0.0065"
"02-17-2025 23:00","1739833204","0.145","0.155","0.19","0.195","0.155","0.0865","0.0575","0.027","0.011","0.0055","0.0045","0.0075"
"02-18-2025 00:00","1739836804","0.125","0.155","0.18","0.195","0.165","0.094","0.0605","0.0295","0.014","0.0055","0.0035","0.0075"
"02-18-2025 01:00","1739840404","0.095","0.155","0.18","0.2","0.165","0.1035","0.0555","0.0265","0.0135","0.005","0.005","0.007"
"02-18-2025 02:00","1739844004","0.105","0.145","0.175","0.205","0.165","0.111","0.075","0.0255","0.015","0.0055","0.005","0.008"
"02-18-2025 03:00","1739847604","0.085","0.145","0.175","0.205","0.16","0.1125","0.0625","0.028","0.0105","0.005","0.0045","0.0065"
"02-18-2025 04:00","1739851204","0.12","0.155","0.185","0.21","0.165","0.087","0.056","0.027","0.014","0.006","0.005","0.0055"
"02-18-2025 05:00","1739854804","0.115","0.155","0.175","0.21","0.165","0.089","0.063","0.034","0.0145","0.006","0.005","0.005"
"02-18-2025 06:00","1739858404","0.105","0.145","0.15","0.22","0.165","0.104","0.055","0.037","0.016","0.0055","0.0045","0.004"
"02-18-2025 07:00","1739862004","0.155","0.17","0.145","0.21","0.135","0.0865","0.062","0.0315","0.015","0.005","0.0035","0.0045"
"02-18-2025 08:00","1739865604","0.16","0.185","0.175","0.205","0.11","0.064","0.0435","0.0245","0.01","0.0035","0.0035","0.0045"
"02-18-2025 09:00","1739869205","0.155","0.235","0.195","0.195","0.125","0.0475","0.0405","0.0195","0.0045","0.003","0.0025","0.0035"
"02-18-2025 10:00","1739872804","0.165","0.235","0.205","0.205","0.095","0.0545","0.033","0.0165","0.0045","0.003","0.0025","0.0035"
"02-18-2025 11:00","1739876404","0.155","0.245","0.225","0.195","0.095","0.0515","0.034","0.016","0.0055","0.0035","0.0035","0.004"
"02-18-2025 12:00","1739880004","0.12","0.23","0.225","0.195","0.14","0.0625","0.0355","0.0165","0.0065","0.0035","0.004","0.0045"
"02-18-2025 13:00","1739883604","0.14","0.23","0.22","0.195","0.11","0.0785","0.0365","0.0155","0.0075","0.0035","0.0045","0.005"
"02-18-2025 14:00","1739887204","0.095","0.18","0.215","0.205","0.14","0.0765","0.0355","0.0135","0.0065","0.0035","0.0045","0.005"
"02-18-2025 15:00","1739890805","0.115","0.185","0.215","0.19","0.115","0.073","0.0325","0.0125","0.007","0.0025","0.004","0.004"
"02-18-2025 16:00","1739894404","0.135","0.205","0.24","0.195","0.115","0.0545","0.0325","0.0125","0.007","0.0025","0.004","0.004"
"02-18-2025 17:00","1739898004","0.125","0.21","0.25","0.195","0.12","0.0605","0.032","0.012","0.0065","0.0025","0.0025","0.003"
"02-18-2025 18:00","1739901604","0.1","0.17","0.215","0.23","0.15","0.0705","0.035","0.018","0.006","0.0025","0.003","0.0035"
"02-18-2025 19:00","1739905204","0.07","0.17","0.23","0.225","0.155","0.078","0.036","0.0145","0.0065","0.0025","0.0025","0.007"
"02-18-2025 20:00","1739908805","0.06","0.145","0.225","0.22","0.15","0.0705","0.0325","0.0135","0.0055","0.0025","0.0015","0.0075"
"02-18-2025 21:00","1739912404","0.07","0.22","0.24","0.215","0.155","0.06","0.0245","0.011","0.004","0.0025","0.0015","0.0045"
"02-18-2025 22:00","1739916004","0.09","0.195","0.235","0.23","0.16","0.076","0.0255","0.011","0.004","0.003","0.0025","0.0045"
"02-18-2025 23:00","1739919604","0.075","0.215","0.23","0.23","0.165","0.0745","0.024","0.01","0.003","0.0015","0.0025","0.0065"
"02-19-2025 00:00","1739923204","0.075","0.17","0.24","0.22","0.155","0.058","0.024","0.0095","0.003","0.0015","0.0015","0.004"
"02-19-2025 01:00","1739926804","0.075","0.165","0.255","0.23","0.155","0.055","0.022","0.0095","0.004","0.0015","0.0015","0.0035"
"02-19-2025 02:00","1739930404","0.055","0.165","0.265","0.23","0.165","0.0535","0.021","0.0095","0.0035","0.0015","0.0015","0.0035"
"02-19-2025 03:00","1739934004","0.055","0.185","0.275","0.23","0.15","0.051","0.0205","0.008","0.0035","0.0015","0.0015","0.003"
"02-19-2025 04:00","1739937604","0.045","0.185","0.25","0.23","0.155","0.0555","0.017","0.0085","0.003","0.0015","0.0015","0.0035"
"02-19-2025 05:00","1739941204","0.04","0.15","0.27","0.245","0.175","0.0845","0.017","0.0095","0.003","0.0015","0.0015","0.0035"
"02-19-2025 06:00","1739944804","0.025","0.095","0.205","0.28","0.195","0.09","0.031","0.0135","0.0035","0.0015","0.0015","0.003"
"02-19-2025 07:00","1739948404","0.024","0.09","0.215","0.27","0.235","0.0825","0.016","0.009","0.0035","0.0015","0.0015","0.0025"
"02-19-2025 08:00","1739952004","0.034","0.085","0.215","0.285","0.225","0.0945","0.034","0.0155","0.0035","0.0015","0.0005","0.0025"
"02-19-2025 09:00","1739955604","0.0165","0.07","0.22","0.285","0.25","0.119","0.0425","0.0145","0.004","0.0015","0.0005","0.003"
"02-19-2025 10:00","1739959204","0.0115","0.065","0.175","0.305","0.26","0.1145","0.0345","0.013","0.005","0.0015","0.0005","0.003"
"02-19-2025 11:00","1739962804","0.0055","0.045","0.155","0.285","0.315","0.1285","0.048","0.0145","0.005","0.0015","0.001","0.0045"
"02-19-2025 12:00","1739966404","0.0075","0.0355","0.135","0.295","0.305","0.1705","0.0445","0.019","0.0055","0.002","0.0005","0.0025"
"02-19-2025 13:00","1739970004","0.012","0.0375","0.135","0.29","0.285","0.17","0.032","0.02","0.005","0.002","0.0005","0.002"
"02-19-2025 14:00","1739973604","0.014","0.016","0.115","0.305","0.325","0.17","0.0475","0.0225","0.006","0.002","0.0005","0.002"
"02-19-2025 15:00","1739977204","0.0085","0.036","0.14","0.305","0.315","0.168","0.034","0.014","0.0045","0.0025","0.0005","0.0015"
"02-19-2025 16:00","1739980804","0.0095","0.0365","0.12","0.31","0.34","0.1675","0.025","0.013","0.0045","0.002","0.0005","0.0025"
"02-19-2025 17:00","1739984404","0.009","0.0505","0.13","0.3","0.3","0.1155","0.027","0.0105","0.0035","0.002","0.0005","0.0025"
"02-19-2025 18:00","1739988004","0.0165","0.075","0.135","0.315","0.285","0.086","0.022","0.01","0.0035","0.002","0.0005","0.0025"
"02-19-2025 19:00","1739991604","0.0225","0.1135","0.14","0.345","0.28","0.076","0.0235","0.0105","0.004","0.002","0.0005","0.0025"
"02-19-2025 20:00","1739995204","0.0075","0.06","0.135","0.36","0.325","0.083","0.0255","0.0085","0.004","0.002","0.0005","0.0025"
"02-19-2025 21:00","1739998805","0.005","0.053","0.125","0.365","0.28","0.0735","0.0235","0.007","0.0025","0.002","0.0005","0.0025"
"02-19-2025 22:00","1740002405","0.006","0.065","0.125","0.37","0.29","0.0865","0.0235","0.0095","0.0025","0.002","0.0005","0.0025"
"02-19-2025 23:00","1740006004","0.0055","0.059","0.15","0.375","0.295","0.0845","0.017","0.0095","0.0025","0.002","0.0005","0.003"
"02-20-2025 00:00","1740009604","0.0045","0.0475","0.195","0.365","0.3","0.083","0.014","0.0045","0.0025","0.002","0.0005","0.0025"
"02-20-2025 01:00","1740013205","0.0095","0.0705","0.215","0.38","0.24","0.058","0.0135","0.005","0.0025","0.002","0.0005","0.002"
"02-20-2025 02:00","1740016805","0.0105","0.096","0.18","0.4","0.225","0.0545","0.0105","0.0045","0.0025","0.002","0.0005","0.0015"
"02-20-2025 03:00","1740020404","0.011","0.0915","0.27","0.365","0.205","0.0445","0.008","0.0035","0.0025","0.0005","0.0005","0.0015"
"02-20-2025 04:00","1740024004","0.0055","0.057","0.18","0.42","0.275","0.0445","0.0075","0.003","0.0015","0.0005","0.0005","0.0015"
"02-20-2025 05:00","1740027604","0.004","0.0585","0.205","0.425","0.24","0.0435","0.007","0.0045","0.0015","0.0005","0.0005","0.0015"
"02-20-2025 06:00","1740031204","0.0025","0.035","0.225","0.425","0.275","0.04","0.009","0.0035","0.0015","0.0005","0.0005","0.0015"
"02-20-2025 07:00","1740034804","0.0005","0.0215","0.305","0.43","0.205","0.0305","0.0065","0.005","0.002","0.0005","0.0005","0.0015"
"02-20-2025 08:00","1740038404","0.0015","0.0415","0.345","0.415","0.17","0.029","0.0045","0.003","0.002","0.0015","0.0005","0.0015"
"02-20-2025 09:00","1740042004","0.0015","0.081","0.345","0.42","0.13","0.031","0.0055","0.002","0.0015","0.0005","0.0005","0.0015"
"02-20-2025 10:00","1740045604","0.0015","0.058","0.295","0.46","0.14","0.015","0.0055","0.002","0.0015","0.0005","0.0005","0.0005"
"02-20-2025 11:00","1740049204","0.0015","0.068","0.34","0.42","0.14","0.0215","0.0055","0.002","0.0015","0.001","0.001","0.001"
"02-20-2025 12:00","1740052805","0.0025","0.0725","0.345","0.43","0.145","0.0185","0.005","0.002","0.0015","0.001","0.0005","0.001"
"02-20-2025 13:00","1740056405","0.002","0.0745","0.3","0.425","0.145","0.0165","0.0055","0.0025","0.0005","0.0015","0.0005","0.001"
"02-20-2025 14:00","1740060004","0.0005","0.012","0.19","0.51","0.24","0.0145","0.0045","0.0005","0.0005","0.0015","0.0005","0.0005"
"02-20-2025 15:00","1740063604","0.0005","0.0085","0.16","0.5","0.235","0.0285","0.0055","0.003","0.0005","0.001","0.0005","0.0005"
"02-20-2025 16:00","1740067204","0.0005","0.0035","0.155","0.52","0.315","0.0195","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-20-2025 17:00","1740070804","0.0005","0.0035","0.085","0.505","0.37","0.05","0.005","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-20-2025 18:00","1740074404","","0.0005","0.105","0.58","0.295","0.0255","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-20-2025 19:00","1740078005","","0.0005","0.095","0.555","0.315","0.031","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-20-2025 20:00","1740081604","","0.0005","0.115","0.585","0.22","0.0325","0.0025","0.0005","0.0005","0.0005","0.0005","0.0015"
"02-20-2025 21:00","1740085204","","0.0005","0.125","0.605","0.205","0.027","0.005","0.0035","0.0005","0.0015","0.0005","0.0015"
"02-20-2025 22:00","1740088804","","0.0005","0.075","0.655","0.23","0.0215","0.004","0.003","0.0005","0.0015","0.0005","0.0005"
"02-20-2025 23:00","1740092404","","0.0005","0.125","0.66","0.175","0.0105","0.0035","0.0035","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 00:00","1740096005","","0.0005","0.075","0.645","0.205","0.02","0.0045","0.0025","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 01:00","1740099604","","","0.1","0.65","0.195","0.0115","0.003","0.0025","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 02:00","1740103204","","","0.13","0.675","0.17","0.007","0.003","0.002","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 03:00","1740106804","","","0.2","0.645","0.125","0.007","0.0015","0.0025","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 04:00","1740110404","","","0.075","0.73","0.185","0.009","0.0015","0.0015","0.001","0.0005","0.0005","0.0005"
"02-21-2025 05:00","1740114004","","","0.05","0.765","0.175","0.0105","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 06:00","1740117604","","","0.0545","0.775","0.15","0.0135","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 07:00","1740121204","","","0.0005","0.72","0.285","0.013","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 08:00","1740124804","","","0.0005","0.59","0.37","0.028","0.002","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 09:00","1740128404","","","0.0005","0.715","0.245","0.0305","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 10:00","1740132004","","","0.0005","0.64","0.315","0.017","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 11:00","1740135603","","","0.0005","0.68","0.305","0.0135","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 12:00","1740139204","","","","0.675","0.295","0.0125","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 13:00","1740142803","","","","0.705","0.25","0.0245","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 14:00","1740146404","","","","0.835","0.14","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 15:00","1740150004","","","","0.92","0.07","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 16:00","1740153604","","","","0.964","0.025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 17:00","1740157204","","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 18:00","1740160804","","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 19:00","1740164404","","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 20:00","1740168004","","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"02-21-2025 21:00","1740171604","","","","0.9995","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
